name,year_int,duration,rating,votes,genre_split,genre_count,director_avg_rating,actor_popularity
Tathastu,(2006),113 min,4.4,460.0,"['Crime', ' Drama', ' Thriller']",3,5.67,
Tauba Tauba,(2004),121 min,2.6,93.0,"['Comedy', ' Drama']",2,4.4655172413793105,
Tawai: A Voice from the Forest,(2017),101 min,7.4,238.0,['Documentary'],1,7.4,7.400000000000001
Tawaif,(1985),160 min,7.1,104.0,"['Comedy', ' Drama', ' Romance']",3,6.929411764705883,
Taxi Chor,(1980),103 min,5.2,20.0,"['Crime', ' Thriller']",2,4.166666666666667,
Taxi Driver,(1954),133 min,6.9,257.0,"['Musical', ' Romance']",2,7.0,
Taxi Driver,(1973),118 min,6.3,30.0,['Romance'],1,6.075,
Taxi Driver,(1944),,2.5,16.0,"['Comedy', ' Musical']",2,2.5,
Taxi No. 9 2 11: Nau Do Gyarah,(2006),116 min,7.3,9418.0,"['Comedy', ' Drama', ' Thriller']",3,5.766666666666667,
Taxi Taxie,(1977),123 min,6.4,37.0,"['Adventure', ' Comedy', ' Drama']",3,5.65,
Te3n,(2016),136 min,7.3,12118.0,"['Drama', ' Mystery', ' Thriller']",3,5.666666666666667,
Team: The Force,(2009),115 min,4.0,68.0,"['Action', ' Comedy']",2,3.5833333333333335,
Teen Bahuraniyan,(1968),160 min,6.8,53.0,['Comedy'],1,6.85,
Teen Batti Char Raasta,(1953),,7.3,17.0,['Drama'],1,6.396428571428571,
Teen Chor,(1973),126 min,5.8,9.0,"['Action', ' Crime', ' Drama']",3,5.8,
Teen Devian,(1965),121 min,6.9,182.0,"['Musical', ' Romance']",2,6.966666666666666,
Teen Ekkey,(1980),,3.3,7.0,"['Action', ' Comedy', ' Thriller']",3,4.25,
Teen Patti,(2010),140 min,4.1,1457.0,"['Crime', ' Drama', ' Thriller']",3,5.6499999999999995,
Teen Sardar,(1965),125 min,6.3,10.0,"['Action', ' Adventure', ' Drama']",3,6.725,
Teen Sau Din Ke Baad,(1938),158 min,6.4,10.0,['Adventure'],1,6.4,
Teen Taal,(2016),120 min,7.5,27.0,['Drama'],1,7.5,7.5
Teen Thay Bhai,(2011),,4.2,325.0,"['Comedy', ' Drama']",2,5.866666666666667,
Teenmoti,(1995),,4.9,11.0,['Action'],1,4.7,
Tees Maar Khan,(2010),135 min,2.6,11981.0,"['Comedy', ' Crime']",2,5.325,
Teesra Kaun,(1965),127 min,6.3,17.0,"['Action', ' Crime', ' Drama']",3,6.075,
Teesra Kaun?,(1994),160 min,5.2,133.0,"['Comedy', ' Thriller']",2,4.79,
Teesra Kinara,(1986),,6.8,14.0,['Romance'],1,6.8,
Teesri Aankh,(1982),151 min,6.4,73.0,"['Action', ' Thriller']",2,6.555555555555555,
Teesri Aankh: The Hidden Camera,(2006),111 min,2.6,300.0,"['Action', ' Crime', ' Thriller']",3,4.833333333333333,
Teesri Kasam,(1966),159 min,7.9,746.0,"['Comedy', ' Drama', ' Romance']",3,6.7125,
Teesri Manzil,(1966),172 min,7.7,1135.0,"['Comedy', ' Musical', ' Mystery']",3,7.09375,
Tehzeeb,(2003),143 min,5.9,525.0,['Drama'],1,5.333333333333333,
Tejaa,(1990),,4.5,52.0,"['Action', ' Drama']",2,5.0,
Tejasvini,(1994),169 min,6.3,89.0,"['Action', ' Drama']",2,6.171428571428572,
Tel Malish Boot Polish,(1961),,3.9,15.0,"['Action', ' Comedy', ' Crime']",3,3.9,
Telephone,(1985),116 min,6.3,27.0,['Thriller'],1,5.436,
Tell Me O Kkhuda,(2011),125 min,2.5,351.0,"['Action', ' Crime', ' Drama']",3,3.75,
Ten,(2005),152 min,5.5,3182.0,"['Action', ' Crime', ' Drama']",3,5.67,
Tennis Buddies,(2019),153 min,5.4,43.0,['Drama'],1,6.033333333333334,
Tera Intezaar,(2017),108 min,1.8,262.0,"['Romance', ' Thriller']",2,1.8,
Tera Jadoo Chal Gayaa,(2000),143 min,3.0,560.0,"['Musical', ' Romance']",2,3.0,
Tera Kya Hoga Johnny,(2009),155 min,6.0,210.0,"['Crime', ' Drama', ' Thriller']",3,6.730769230769231,
Tera Mera Saath Rahen,(2001),148 min,4.9,311.0,['Drama'],1,5.8578947368421055,
Tera Mera Tedha Medha,(2015),107 min,4.0,9.0,['Comedy'],1,4.0,
Teraa Surroor,(2016),106 min,2.6,840.0,"['Action', ' Drama', ' Romance']",3,4.433333333333334,
Tere Bin Laden,(2010),95 min,7.2,10234.0,"['Comedy', ' Drama']",2,5.683333333333334,
Tere Bin Laden: Dead Or Alive,(2016),104 min,4.3,860.0,['Comedy'],1,5.683333333333334,
Tere Bina Kya Jeena,(1989),127 min,5.1,13.0,['Family'],1,5.1,
Tere Ghar Ke Samne,(1963),149 min,7.4,394.0,"['Romance', ' Musical', ' Comedy']",3,7.09375,
Tere Ishq Nachaya,(2010),122 min,2.4,8.0,['Romance'],1,2.4,
Tere Liye,(2001),138 min,5.3,52.0,"['Drama', ' Family', ' Musical']",3,5.328571428571428,
Tere Mere Beech Mein,(1984),,6.2,20.0,"['Comedy', ' Drama', ' Romance']",3,5.725,
Tere Mere Phere,(2011),120 min,5.3,243.0,"['Comedy', ' Drama', ' Romance']",3,5.3,
Tere Mere Sapne,(1971),175 min,7.2,223.0,"['Drama', ' Romance']",2,7.09375,
Tere Mere Sapne,(1996),146 min,6.2,483.0,"['Action', ' Comedy', ' Drama']",3,5.733333333333333,
Tere Naal Love Ho Gaya,(2012),130 min,5.8,4120.0,"['Comedy', ' Drama', ' Romance']",3,5.8,
Tere Pyaar Mein,(1978),103 min,5.9,7.0,['Musical'],1,5.9,
Teree Sang: A Kidult Love Story,(2009),132 min,6.2,589.0,"['Drama', ' Romance']",2,5.014285714285714,
Teri Baahon Mein,(1984),120 min,6.1,22.0,['Romance'],1,5.3625,
Teri Bhabhi Hai Pagle,(2018),125 min,3.1,125.0,"['Action', ' Comedy']",2,3.1,
Teri Dilli Meri Dili,(2014),73 min,7.0,10.0,['Drama'],1,7.0,7.0
Teri Diwali Meri Christmas,(2020),68 min,5.7,23.0,"['Adventure', ' Fantasy', ' Romance']",3,5.550000000000001,
Teri Kasam,(1982),195 min,6.7,48.0,['Romance'],1,5.9799999999999995,
Teri Maang Sitaron Se Bhar Doon,(1982),155 min,5.0,11.0,['Family'],1,6.446153846153846,
Teri Meherbaniyan,(1985),140 min,5.4,236.0,"['Action', ' Crime', ' Drama']",3,5.081818181818182,
Teri Meri Kahaani,(2012),117 min,4.7,3873.0,"['Comedy', ' Drama', ' Romance']",3,5.283333333333333,
Teri Payal Mere Geet,(1993),120 min,5.3,36.0,"['Drama', ' Romance']",2,5.3,
Teri Talash Mein,(1990),,3.0,8.0,"['Crime', ' Drama', ' Horror']",3,4.04,
Terror,(2016),130 min,6.8,71.0,"['Action', ' Crime', ' Thriller']",3,6.8,
Terror Strike,(2018),104 min,6.2,9.0,['Action'],1,6.2,
Tevar,(2015),157 min,4.0,3014.0,"['Action', ' Drama', ' Romance']",3,6.0,
Tezaab,(1988),173 min,7.0,2026.0,"['Action', ' Drama', ' Romance']",3,6.171428571428572,
Tezz,(2012),121 min,3.9,2254.0,"['Action', ' Crime', ' Drama']",3,6.190322580645161,
Thackeray,(2019),120 min,5.2,3005.0,"['Biography', ' Drama']",2,5.2,
Thakshak,(1999),163 min,5.9,583.0,"['Action', ' Crime', ' Drama']",3,7.1461538461538465,
Thakur Jarnail Singh,(1966),,5.0,9.0,['Action'],1,6.075,
Thamizhan,(2002),162 min,5.7,1633.0,"['Action', ' Drama']",2,5.7,
Thanedaar,(1990),151 min,5.6,368.0,"['Action', ' Crime', ' Drama']",3,5.13125,
Thanga Magan,(1983),141 min,6.1,100.0,"['Action', ' Drama']",2,5.833333333333333,
Thanikkattu Raja,(1982),,5.0,81.0,['Action'],1,5.0,
Thank You,(2011),125 min,4.7,5433.0,['Comedy'],1,5.323076923076924,
Thanks Maa,(2009),120 min,7.9,698.0,"['Crime', ' Drama']",2,7.1,7.900000000000001
Thappad,(2020),142 min,6.8,15063.0,['Drama'],1,5.67,
That Girl in Yellow Boots,(2010),103 min,6.7,3608.0,"['Crime', ' Drama', ' Mystery']",3,7.385714285714286,
That's Life,(1951),,7.0,6.0,"['Drama', ' Family']",2,6.69,
That's What It's All About: The Journey of Prem Ratan Dhan Payo,(2016),65 min,4.2,10.0,['Documentary'],1,6.266666666666667,
Thavasi,(2001),165 min,4.8,100.0,"['Action', ' Comedy', ' Drama']",3,4.8,
Thayillamal Nannilai,(1979),135 min,6.3,60.0,"['Action', ' Drama']",2,5.683333333333334,
The Accidental Prime Minister,(2019),112 min,6.0,6373.0,"['Biography', ' Drama']",2,6.0,
The Angrez,(2005),110 min,7.3,425.0,['Comedy'],1,7.199999999999999,
The Angrez 2,(2015),99 min,7.1,57.0,"['Action', ' Comedy']",2,7.199999999999999,7.133333333333333
The Announcement of War,(1989),149 min,5.7,81.0,['Action'],1,5.526666666666667,
The Arms Drop,(2014),94 min,6.8,139.0,"['Documentary', ' Biography', ' Drama']",3,6.8,6.8
The Artist,(2011),100 min,6.4,9.0,['Thriller'],1,6.9,
The Attacks of 26/11,(2013),116 min,6.9,4752.0,"['Action', ' Crime', ' Drama']",3,5.491176470588235,
The BFG,(2016),117 min,6.4,79642.0,"['Adventure', ' Family', ' Fantasy']",3,6.4,6.400000000000001
The Bhai,(2012),,6.6,11.0,"['Action', ' Thriller']",2,6.6,
The Big Bull,(2021),153 min,6.1,11536.0,"['Biography', ' Crime', ' Drama']",3,5.15,
The Blue Umbrella,(2005),90 min,7.4,1952.0,"['Comedy', ' Drama', ' Family']",3,7.1,
The Blueberry Hunt,(2016),110 min,5.6,198.0,"['Action', ' Thriller']",2,6.25,
The Body,(2019),101 min,5.4,2965.0,"['Mystery', ' Thriller']",2,5.4,
The Brawler,(2017),154 min,8.0,6847.0,"['Action', ' Drama', ' Sport']",3,7.385714285714286,
The Bright Day,(2013),90 min,5.9,126.0,['Drama'],1,5.9,
The Burning Train,(1980),142 min,6.8,1442.0,"['Action', ' Thriller']",2,6.088888888888889,
The Cage of Life,(2020),,7.5,22.0,['Drama'],1,7.5,7.5
The Camp,(2010),,6.1,12.0,"['Adventure', ' Drama']",2,6.1,
The Chalbaaz,(1997),137 min,8.3,49.0,['Action'],1,7.2125,
The Cheat,(1974),,6.3,9.0,['Drama'],1,6.3,
The Chess Players,(1977),129 min,7.6,3316.0,"['Comedy', ' Drama', ' History']",3,7.449999999999999,
The Churning,(1976),134 min,7.7,540.0,['Drama'],1,7.25,
The Cinema Travellers,(2016),96 min,7.7,98.0,['Documentary'],1,7.7,
The Climb,(1970),,4.9,7.0,['Animation'],1,5.74,
The Court Dancer: Raj Narkati,(1941),144 min,6.4,19.0,['Drama'],1,6.800000000000001,
The Darjeeling Limited,(2007),91 min,7.2,185127.0,"['Adventure', ' Comedy', ' Drama']",3,7.2,6.683333333333334
The Dark Side of Life: Mumbai City,(2018),125 min,5.9,478.0,['Drama'],1,5.1,
The Deceivers,(1988),102 min,6.1,944.0,"['Adventure', ' Crime', ' Drama']",3,6.1,
The Destiny Samaj of Banjaraa,(2019),,7.3,10.0,['Drama'],1,7.3,7.3
The Dirty MMS,(2014),93 min,2.4,18.0,['Drama'],1,2.4,
The Dirty Picture,(2011),144 min,6.6,8931.0,"['Biography', ' Comedy', ' Drama']",3,5.766666666666667,
The Dirty Relation,(2013),121 min,3.6,12.0,['Thriller'],1,3.4000000000000004,3.6
The Don,(1995),135 min,6.0,85.0,"['Crime', ' Drama']",2,5.116666666666666,
The Dream Job,(2017),138 min,6.0,14.0,['Drama'],1,6.0,
The Elder One,(2019),125 min,7.5,1707.0,"['Action', ' Crime', ' Drama']",3,7.15,
The Evening Show,(2020),,8.9,60.0,['Thriller'],1,8.9,8.9
The Fakir of Venice,(2009),87 min,5.1,265.0,['Drama'],1,5.1,
The Fiancee,(1953),151 min,6.9,137.0,"['Drama', ' Romance']",2,7.29375,
The Film,(2005),144 min,6.4,84.0,"['Crime', ' Drama', ' Mystery']",3,6.4,
The Film Emotional Atyachar,(2010),87 min,6.0,291.0,"['Comedy', ' Crime', ' Drama']",3,6.0,
The Film Love.Com... The Ultimate Killing Site,(2010),92 min,3.4,16.0,"['Action', ' Crime', ' Drama']",3,3.5,
The Final Exit,(2017),119 min,6.2,41.0,['Horror'],1,6.2,
The Firm Land,(2008),95 min,5.4,13.0,['Drama'],1,5.4,5.400000000000001
The Flip Side: A Truth That Could Not Reach You,(2015),48 min,9.2,97.0,['Documentary'],1,9.2,9.2
The Forest,(2009),88 min,5.0,114.0,"['Drama', ' Horror', ' Thriller']",3,5.966666666666666,
The Gentleman,(1994),161 min,5.2,192.0,"['Action', ' Drama']",2,5.414893617021277,
The Ghazi Attack,(2017),116 min,7.6,12367.0,"['Action', ' Thriller', ' War']",3,7.6,
The Girl on the Train,(2021),120 min,4.4,7312.0,"['Crime', ' Drama', ' Mystery']",3,5.666666666666667,
The Goa Run,(2014),112 min,7.1,58.0,"['Action', ' Crime', ' Romance']",3,7.1,
The Gold Medal,(1984),,4.3,18.0,"['Action', ' Thriller']",2,5.765217391304348,
The Good Road,(2013),92 min,6.1,532.0,['Drama'],1,6.1,
The Great Gambler,(1979),105 min,6.5,619.0,"['Action', ' Crime', ' Romance']",3,6.643589743589744,
The Great Indian Butterfly,(2007),110 min,6.2,179.0,['Drama'],1,6.25,
The Great Indian Escape,(2019),117 min,7.1,39.0,"['Adventure', ' Biography', ' Drama']",3,7.1,7.099999999999999
The Great Indian Marriage Bazaar,(2011),60 min,6.5,14.0,"['Documentary', ' Drama', ' News']",3,6.5,
The Great Leader,(2017),,2.8,9.0,['Drama'],1,4.65,
The Great Leader Kanshiram,(2017),,7.0,6.0,['Biography'],1,7.0,7.0
The Grey,(2020),90 min,6.5,60.0,"['Drama', ' Mystery']",2,6.5,
The Hero of Color City,(2014),77 min,4.1,528.0,"['Animation', ' Adventure', ' Family']",3,4.1,4.616666666666666
The Hero: Love Story of a Spy,(2003),160 min,5.3,2133.0,"['Action', ' Adventure', ' Drama']",3,5.526666666666667,
The Hidden Strike,(2020),100 min,3.5,41.0,['War'],1,5.54,
The Himalayan Diaries,(2019),80 min,8.0,9.0,"['Comedy', ' Romance']",2,7.6,8.0
The Holy Fish,(2017),89 min,7.2,16.0,['Drama'],1,7.2,7.2
The Holy Wives,(2010),76 min,8.0,19.0,['Documentary'],1,8.0,
The House Next Door,(2017),137 min,6.8,2139.0,['Horror'],1,6.8,6.8
The Hundred Bucks,(2020),102 min,6.8,10.0,['Drama'],1,6.8,
The Hundred-Foot Journey,(2014),122 min,7.3,78340.0,"['Comedy', ' Drama']",2,7.3,
The Hungry,(2017),100 min,7.2,894.0,['Drama'],1,7.2,
The Idiotmaker's Gravity Tour,(2011),106 min,6.4,27.0,"['Comedy', ' Drama']",2,6.4,6.400000000000001
The Impossible Murder,(2010),82 min,6.4,34.0,['Mystery'],1,6.4,6.400000000000001
The Indian Post Graduate,(2018),105 min,4.2,8.0,['Drama'],1,3.5,
The Jinx,(2017),118 min,6.0,12.0,['Thriller'],1,6.0,6.0
The Journey of Karma,(2018),98 min,6.6,89.0,['Drama'],1,5.35,
The Journey Weekend Night,(2020),122 min,6.1,7.0,['Thriller'],1,6.1,6.099999999999999
The Karma Killings,(2016),83 min,6.9,169.0,"['Documentary', ' Crime', ' Mystery']",3,6.9,
The Killer,(2006),117 min,4.7,1069.0,"['Action', ' Crime', ' Drama']",3,4.4399999999999995,
The Last Act,(2012),,5.0,7.0,['Thriller'],1,5.0,5.0
The Last Color,(2019),90 min,7.9,778.0,['Drama'],1,7.9,7.233333333333334
The Last Don,(2014),,5.3,6.0,['Crime'],1,5.3,5.216666666666666
The Last Tale of Kayenaat,(2016),140 min,5.9,22.0,['Thriller'],1,5.9,5.95
The Lastbenchers,(2014),147 min,7.3,29.0,"['Biography', ' Comedy', ' Drama']",3,7.3,7.3
The Legend of Bhagat Singh,(2002),155 min,8.1,15250.0,"['Action', ' Biography', ' Drama']",3,6.771428571428571,
The Legend of Drona,(2008),138 min,2.0,2442.0,"['Action', ' Adventure', ' Fantasy']",3,2.85,
The Lift Boy,(2019),107 min,7.2,2375.0,"['Comedy', ' Drama']",2,7.2,6.45
The Light of the World,(1931),124 min,6.2,112.0,"['Drama', ' Fantasy']",2,6.2,
The Light: Swami Vivekananda,(2013),117 min,7.8,10.0,"['Biography', ' History']",2,7.8,7.8
The Lost Salesman of Delhi,(2014),97 min,7.9,39.0,"['Adventure', ' Drama', ' Mystery']",3,7.9,
The Lost Tape,(2012),,4.9,13.0,"['Adventure', ' Horror']",2,4.9,4.9
The Lovers,(2015),109 min,4.6,3105.0,"['Action', ' Adventure', ' Romance']",3,4.6,
The Lunchbox,(2013),104 min,7.8,52120.0,"['Drama', ' Romance']",2,7.35,
The Monster,(1994),132 min,4.4,252.0,"['Comedy', ' Horror']",2,5.436,
The Morning Breeze,(1995),89 min,7.0,243.0,['Drama'],1,6.75,
The Murderer: Hamilton Palace,(2011),108 min,4.0,10.0,"['Action', ' Mystery']",2,5.13125,
The Mystic Masseur,(2001),117 min,5.8,439.0,"['Comedy', ' Drama']",2,6.449999999999999,
The Naxalites,(1980),141 min,6.4,17.0,['Drama'],1,6.371428571428572,
The New Road,(1970),,6.4,19.0,"['Drama', ' Romance']",2,5.925,
The Nincompoops Hindi Movie,(2013),107 min,6.8,21.0,['Comedy'],1,6.8,
The Other End of the Line,(2007),106 min,6.2,5868.0,"['Comedy', ' Drama', ' Family']",3,6.2,
The Other Side of the Door,(2016),96 min,5.3,17337.0,['Horror'],1,5.3,5.3
The Past,(2018),120 min,3.5,164.0,"['Drama', ' Horror']",2,4.85,5.142222222222222
The Perfect Girl,(2015),97 min,5.7,123.0,['Romance'],1,5.7,
The Pickup Artist,(2019),111 min,8.7,85.0,"['Crime', ' Mystery', ' Thriller']",3,8.7,8.749999999999998
The Power,(2021),154 min,5.7,1544.0,"['Action', ' Crime', ' Drama']",3,5.8578947368421055,
The President Is Coming,(2009),90 min,6.8,640.0,['Comedy'],1,6.8,
The Prince of Light,(2000),97 min,6.8,84.0,"['Animation', ' Drama', ' Adventure']",3,6.8,6.8
The Princess and the Hunter,(1935),164 min,4.5,22.0,"['Action', ' Adventure']",2,5.913333333333333,
The Pushkar Lodge,(2020),115 min,8.6,14.0,['Drama'],1,8.6,8.533333333333333
The Rally,(2017),130 min,7.3,249.0,"['Action', ' Drama', ' Romance']",3,5.133333333333333,7.3
The Rat Race,(2012),52 min,6.4,52.0,"['Documentary', ' Drama']",2,6.4,
The Reluctant Crime,(2020),113 min,9.4,16.0,['Drama'],1,9.4,9.4
The Revenge: Geeta Mera Naam,(2000),108 min,2.9,15.0,['Action'],1,4.85,
The Rise of Kirmada,(2012),68 min,5.2,14.0,['Animation'],1,5.37,
The Royal Bengal Tiger,(2014),110 min,6.9,793.0,['Thriller'],1,6.7,6.7
The Runaways,(1975),,7.2,261.0,"['Action', ' Comedy', ' Drama']",3,6.057142857142857,
The Savage Princess,(1952),101 min,7.0,280.0,"['Action', ' Adventure', ' Drama']",3,6.786666666666666,
The Second Best Exotic Marigold Hotel,(2015),122 min,6.6,32007.0,"['Comedy', ' Drama', ' Romance']",3,6.6,6.599999999999999
The Seventh Horse of the Sun,(1992),130 min,8.0,814.0,"['Drama', ' Romance']",2,7.25,
The Seventh Walk,(2013),72 min,7.0,83.0,['Documentary'],1,6.68,
The Shaukeens,(2014),124 min,4.9,2906.0,['Comedy'],1,5.683333333333334,
The Shepherdess and the Seven Songs,(2020),96 min,6.7,87.0,['Drama'],1,6.800000000000001,6.6499999999999995
The Sholay Girl,(2019),106 min,7.7,92.0,"['Action', ' Biography', ' Drama']",3,6.800000000000001,
The Silence,(2015),91 min,7.3,293.0,['Drama'],1,6.720000000000001,
The Silent Heroes,(2015),115 min,6.4,64.0,"['Adventure', ' Drama', ' Family']",3,5.414893617021277,6.400000000000001
The Skies Have Bowed,(1968),160 min,6.8,157.0,"['Comedy', ' Romance']",2,6.43076923076923,
The Sky Is Pink,(2019),143 min,7.6,7683.0,"['Drama', ' Romance']",2,7.366666666666667,
The Song of Scorpions,(2017),119 min,5.9,294.0,['Drama'],1,5.9,
The Spectacular Jihad of Taz Rahim,(2015),128 min,5.7,19.0,"['Comedy', ' Crime', ' Drama']",3,5.7,
The Square Circle,(1996),107 min,7.2,72.0,"['Drama', ' Music', ' Romance']",3,6.333333333333333,
The Stoneman Murders,(2009),95 min,7.4,2808.0,"['Crime', ' Drama', ' Mystery']",3,5.775,
The Tape,(2017),90 min,7.1,21.0,['Horror'],1,7.1,
The Tashkent Files,(2019),134 min,7.8,9579.0,"['Drama', ' Mystery', ' Thriller']",3,5.1375,
The Test,(1960),,6.9,121.0,"['Comedy', ' Drama', ' Romance']",3,7.29375,
The Thief of Baghdad,(1969),,6.0,8.0,"['Action', ' Adventure', ' Drama']",3,6.0,
The Threshold,(2015),87 min,7.3,55.0,['Drama'],1,7.3,
The Touch,(1980),145 min,8.1,755.0,"['Drama', ' Romance']",2,6.988888888888889,
The Train,(1970),138 min,6.4,155.0,"['Action', ' Crime', ' Mystery']",3,5.765217391304348,
The Train,(2011),133 min,4.4,133.0,['Drama'],1,5.4,
The Train: Some Lines Should Never Be Crossed...,(2007),134 min,4.3,1082.0,"['Crime', ' Drama', ' Thriller']",3,4.4399999999999995,
The Tree,(2017),99 min,5.7,81.0,"['Drama', ' Fantasy']",2,5.7,
The Truth... Yathharth,(2002),,5.2,8.0,['Drama'],1,5.2,
The Unreserved,(2017),60 min,9.0,45.0,['Documentary'],1,9.0,
The Unsound,(2013),105 min,4.6,24.0,['Thriller'],1,4.6,5.116666666666666
The Untitled Kartik Krishnan Project,(2010),75 min,5.7,62.0,"['Drama', ' Mystery', ' Sci-Fi']",3,5.7,
The Villain,(2014),129 min,6.5,17169.0,"['Action', ' Crime', ' Drama']",3,6.133333333333333,
The Violin Player,(2015),72 min,6.9,363.0,"['Drama', ' Music']",2,6.9,
The Waiting Room,(2010),90 min,6.0,99.0,"['Crime', ' Drama', ' Mystery']",3,6.0,
The Warrior,(2001),86 min,6.7,2541.0,"['Adventure', ' Drama']",2,6.7,
The Web of the Witch,(2002),90 min,7.4,1789.0,"['Comedy', ' Family', ' Fantasy']",3,7.1,
The White Elephant,(2009),115 min,5.2,17.0,['Mystery'],1,6.3999999999999995,
The White Tiger,(2021),125 min,7.1,49877.0,"['Crime', ' Drama']",2,7.1,
The Wife,(2021),106 min,4.5,235.0,"['Crime', ' Horror', ' Romance']",3,4.5,4.358333333333333
The Window,(2018),118 min,7.0,33.0,"['Drama', ' Mystery']",2,7.0,
The Witch hour: Curse of the ring,(2017),,7.2,9.0,['Horror'],1,7.6,7.2
The World of Fashion,(2013),120 min,6.8,6.0,"['Drama', ' Thriller']",2,5.949999999999999,
The Writer,(2015),107 min,5.9,15.0,"['Crime', ' Mystery']",2,5.300000000000001,
The Xpose,(2014),113 min,3.3,1608.0,"['Mystery', ' Thriller']",2,5.275,
The Zero Line,(2017),,6.5,11.0,['Thriller'],1,6.5,6.37
The Zoo,(1967),125 min,7.3,847.0,"['Crime', ' Drama', ' Mystery']",3,7.449999999999999,
The Zoya Factor,(2019),134 min,4.2,2119.0,"['Comedy', ' Drama', ' Romance']",3,5.683333333333334,
Thee,(1981),160 min,6.6,130.0,"['Action', ' Crime', ' Drama']",3,6.766666666666667,
Thief of Baghdad,(1977),,6.6,19.0,['Adventure'],1,5.765217391304348,
Thikana,(1987),138 min,5.5,76.0,"['Crime', ' Drama']",2,5.414893617021277,
Thikka,(2016),140 min,4.4,147.0,"['Action', ' Comedy']",2,4.4,
THIRUMATHI PALANISAMY,(1992),140 min,4.4,14.0,['Drama'],1,4.4,
This Weekend,(2012),,2.2,11.0,['Thriller'],1,2.966666666666667,
Thoda Lutf Thoda Ishq,(2015),,4.1,53.0,"['Comedy', ' Romance']",2,5.2,
Thoda Pyaar Thoda Magic,(2008),145 min,4.9,2390.0,"['Comedy', ' Drama', ' Family']",3,5.283333333333333,
Thoda Tum Badlo Thoda Hum,(2004),,4.6,19.0,"['Drama', ' Romance']",2,5.653333333333333,
Thodasa Roomani Ho Jaayen,(1990),160 min,7.0,188.0,"['Comedy', ' Drama', ' Musical']",3,6.333333333333333,
Thodi Life Thoda Magic,(2008),,3.9,42.0,['Drama'],1,6.033333333333334,
Thodi Thodi Si Manmaaniyan,(2017),135 min,5.9,38.0,"['Drama', ' Romance']",2,6.800000000000001,
Thodisi Bewafaii,(1980),150 min,5.9,101.0,['Drama'],1,5.653333333333333,
Thokar,(1953),140 min,7.3,13.0,"['Drama', ' Family']",2,6.863636363636363,
Thokar,(1974),,5.6,9.0,"['Action', ' Drama', ' Family']",3,6.15,
Thokar,(2004),142 min,7.5,15.0,"['Action', ' Drama']",2,,
Thoongathey Tambi Thoongathey,(1983),137 min,6.4,108.0,['Drama'],1,5.885714285714286,
Three and a Half,(2018),121 min,6.6,228.0,['Drama'],1,7.0,6.733333333333333
Three Atrangi Jai-Veeru-Gabbar,(2015),124 min,5.9,7.0,['Comedy'],1,5.9,5.900000000000001
"Three: Love, Lies, Betrayal",(2009),121 min,5.8,68.0,"['Drama', ' Mystery', ' Thriller']",3,4.4799999999999995,
Thriyathri,(1990),,7.6,23.0,['Drama'],1,7.566666666666666,
Through the Eyelashes,(1978),135 min,7.1,378.0,"['Drama', ' Family', ' Romance']",3,6.1625,
Thugs of Hindostan,(2018),164 min,4.1,18219.0,"['Action', ' Adventure']",2,4.466666666666667,
Thulasi,(2007),,5.4,419.0,['Action'],1,5.4,
Thunaivan,(1969),155 min,4.8,8.0,['Unknown'],1,6.05,
Tiger,(2016),130 min,6.4,45.0,['Action'],1,6.45,
Tiger Zinda Hai,(2017),161 min,5.9,25732.0,"['Action', ' Adventure', ' Thriller']",3,5.2,
Tigers,(2014),94 min,7.3,1553.0,['Drama'],1,7.3,
Tikli and Laxmi Bomb,(2017),151 min,7.9,1785.0,['Drama'],1,7.766666666666667,
Tilak,(1992),,5.6,7.0,['Action'],1,4.0,
Time Out,(2015),98 min,5.9,338.0,"['Drama', ' Family', ' Music']",3,5.9,5.900000000000001
Time Pass,(2005),88 min,4.1,35.0,['Romance'],1,4.1,
Time to Dance,(2021),113 min,1.8,730.0,"['Musical', ' Romance']",2,1.8,
Time To Retaliate: MASOOM,(2019),113 min,5.4,19.0,['Crime'],1,5.0,
Tinku,(1977),135 min,6.3,22.0,['Drama'],1,5.64375,
Tipu Sultan,(1959),,3.2,12.0,['Action'],1,3.2,
Tirangaa,(1992),168 min,6.9,1874.0,"['Action', ' Drama', ' Thriller']",3,5.133333333333334,
Tirchhi Topiwale,(1998),144 min,5.0,53.0,"['Comedy', ' Drama', ' Musical']",3,5.0,
Tishnagi,(2018),136 min,4.1,27.0,"['Romance', ' Thriller']",2,4.05,4.35
Titli,(2014),116 min,7.6,4483.0,"['Action', ' Crime', ' Drama']",3,7.6,
Titoo MBA,(2014),111 min,4.3,100.0,"['Comedy', ' Romance']",2,4.3,4.733333333333333
To B or Not to B,(2016),113 min,6.7,10.0,"['Drama', ' Family', ' Thriller']",3,7.300000000000001,
To Fall in Love,(2000),159 min,4.4,2099.0,"['Comedy', ' Drama', ' Musical']",3,4.8076923076923075,
Toba Tek Singh,(2018),75 min,6.9,118.0,"['Drama', ' History']",2,6.666666666666667,
